,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,filter_age
18051,9544510,20.0,242.0,53,M,2.0,125069.42,6.0,9.0,53
18052,5894768,4.0,59.0,38,F,2.0,52747.7,0.0,3.0,none
18053,1554554,16.0,202.0,62,M,2.0,39433.759999999995,0.0,3.0,62
18054,9855280,7.0,85.0,28,U,2.0,40275.42999999999,0.0,3.0,28
18055,5933623,26.0,317.0,73,U,2.0,180393.09000000003,1.0,4.0,none
18056,4247153,5.0,66.0,57,U,2.0,92528.36,4.0,7.0,57
18057,1389096,11.0,140.0,41,F,2.0,64147.25,2.0,5.0,none
18058,3570973,4.0,56.0,19,U,2.0,37442.6,2.0,5.0,none
18059,6296471,11.0,135.0,18,U,2.0,24978.26,2.0,5.0,none
18060,1751041,13.0,156.0,40,M,2.0,69527.29999999999,1.0,4.0,none
18061,6808314,5.0,70.0,27,U,2.0,37478.25,1.0,4.0,27
18062,6110662,4.0,58.0,52,U,4.0,147107.59999999998,6.0,9.0,52
18063,93610,9.0,118.0,58,M,2.0,52592.73,4.0,7.0,58
18064,7787809,13.0,158.0,37,M,2.0,55222.759999999995,2.0,5.0,none
18065,7814849,4.0,58.0,69,U,2.0,30820.21,4.0,7.0,none
18066,6817555,7.0,92.0,63,U,3.0,502221.06,6.0,9.0,63
18067,8048009,14.0,172.0,52,F,5.0,1410859.87,3.0,7.0,52
18068,2542704,5.0,70.0,61,U,2.0,33956.88,1.0,4.0,61
18069,3412199,12.0,154.0,56,F,2.0,48230.09,1.0,4.0,56
18070,5565298,15.0,189.0,59,M,2.0,96442.52,6.0,9.0,59
18071,5521628,11.0,133.0,37,M,2.0,61060.43,6.0,9.0,none
18072,5056455,7.0,94.0,50,U,2.0,76479.25,2.0,5.0,50
18073,9168022,9.0,119.0,39,M,2.0,484270.8,4.0,7.0,none
18074,2381209,8.0,98.0,39,U,2.0,100618.54,2.0,5.0,none
18075,8336001,14.0,170.0,60,M,2.0,59823.689999999995,0.0,3.0,60
18076,9924300,4.0,56.0,21,U,2.0,24843.5,4.0,7.0,none
18077,200707,2.0,34.0,50,U,2.0,48487.91,1.0,4.0,50
18078,2284833,14.0,172.0,47,M,2.0,36298.89,5.0,8.0,none
18079,1677411,10.0,130.0,31,F,2.0,46950.07,0.0,3.0,31
18080,7392757,15.0,180.0,34,M,2.0,121130.97,6.0,9.0,34
18081,3637315,11.0,140.0,30,M,2.0,75827.68,4.0,7.0,30
18082,5833579,11.0,143.0,32,F,2.0,112676.33,1.0,4.0,32
18083,6246252,16.0,197.0,37,F,2.0,156063.84000000003,0.0,3.0,none
18084,7234094,13.0,161.0,30,M,2.0,23798.49,0.0,3.0,30
18085,7413409,22.0,268.0,65,F,3.0,201428.98,3.0,6.0,none
18086,4216690,22.0,268.0,76,M,2.0,35831.88,2.0,5.0,none
18087,2231220,22.0,264.0,47,F,2.0,157394.34999999998,2.0,5.0,none
18088,6022147,20.0,251.0,56,F,2.0,40404.21,3.0,6.0,56
18089,988635,19.0,228.0,47,M,2.0,1198029.78,6.0,9.0,none
18090,643735,17.0,211.0,55,F,2.0,84685.01999999999,6.0,9.0,55
18091,5177923,14.0,169.0,50,M,2.0,32216.129999999997,0.0,3.0,50
18092,320321,6.0,74.0,29,U,2.0,25967.74,0.0,3.0,29
18093,4807080,7.0,86.0,23,U,2.0,25539.629999999997,0.0,3.0,none
18094,1090208,15.0,189.0,57,U,2.0,165390.89,1.0,4.0,57
18095,7983890,14.0,178.0,60,M,2.0,74033.9,0.0,3.0,60
18096,121029,5.0,70.0,65,U,2.0,29846.31,2.0,5.0,none
18097,6618173,5.0,70.0,39,U,2.0,34513.61,0.0,3.0,none
18098,714163,6.0,76.0,25,U,2.0,47022.32,3.0,6.0,25
18099,9610926,5.0,70.0,34,U,2.0,54169.23,6.0,9.0,34
18100,5871071,15.0,190.0,68,M,2.0,36617.1,5.0,8.0,none
18101,2411512,14.0,178.0,41,F,2.0,33231.86,0.0,3.0,none
18102,7123977,8.0,106.0,56,F,2.0,60602.39,1.0,4.0,56
18103,6043666,6.0,82.0,48,U,2.0,43370.94,5.0,8.0,none
18104,2808411,12.0,155.0,71,F,2.0,184781.73,5.0,9.0,none
18105,7069926,7.0,87.0,57,U,2.0,222960.11,2.0,5.0,57
18106,9908372,6.0,82.0,57,U,2.0,52673.45,0.0,3.0,57
18107,2663355,8.0,100.0,59,U,2.0,611788.9400000001,6.0,9.0,59
18108,2983616,6.0,78.0,21,U,2.0,39264.97,0.0,3.0,none
18109,6008144,4.0,58.0,29,U,2.0,73856.39,4.0,7.0,29
18110,4843240,13.0,160.0,49,F,2.0,50377.6,3.0,6.0,49
18111,3929399,16.0,193.0,60,F,2.0,79865.18,1.0,5.0,60
18112,1568385,12.0,153.0,66,F,2.0,56424.3,0.0,3.0,none
18113,2675470,11.0,142.0,54,F,2.0,63762.17,0.0,3.0,54
18114,4328918,5.0,71.0,28,U,2.0,51501.91,6.0,9.0,28
18115,9452134,8.0,105.0,32,M,2.0,40691.21,6.0,9.0,32
18116,4591997,9.0,112.0,35,F,2.0,50850.619999999995,0.0,3.0,35
18117,8454891,14.0,179.0,45,F,2.0,82066.95,2.0,5.0,45
18118,5494657,5.0,64.0,36,U,2.0,26957.379999999997,1.0,4.0,none
18119,3347126,12.0,144.0,38,M,2.0,71276.08,5.0,8.0,none
18120,2081243,16.0,194.0,75,F,2.0,118839.73,5.0,8.0,none
18121,9888375,22.0,269.0,52,F,2.0,41783.22,0.0,3.0,52
18122,3708400,11.0,136.0,41,F,3.0,344643.39999999997,6.0,9.0,none
18123,9617756,6.0,78.0,20,U,2.0,29871.409999999996,2.0,5.0,none
18124,5473808,23.0,276.0,44,M,2.0,132689.41999999998,5.0,8.0,44
18125,5581176,22.0,272.0,64,F,2.0,58472.82,6.0,9.0,none
18126,4373373,21.0,259.0,47,U,3.0,107624.52,5.0,8.0,none
18127,4657833,21.0,258.0,61,M,2.0,104849.17,4.0,7.0,61
18128,1723419,21.0,255.0,40,F,2.0,34151.049999999996,1.0,4.0,none
18129,7518013,20.0,251.0,52,M,2.0,60140.689999999995,4.0,7.0,52
18130,861904,20.0,249.0,59,M,3.0,259958.2,6.0,9.0,59
18131,8589900,20.0,241.0,46,F,5.0,109555.12,6.0,9.0,46
18132,1579287,18.0,217.0,55,M,3.0,222813.25,3.0,6.0,55
18133,1652025,17.0,215.0,64,M,3.0,33402.659999999996,2.0,5.0,none
18134,7378570,16.0,202.0,27,M,2.0,96475.19,2.0,5.0,27
18135,5770418,12.0,153.0,31,F,2.0,34478.43,0.0,3.0,31
18136,4158404,5.0,67.0,40,U,3.0,28012.74,6.0,9.0,none
18137,2723013,14.0,179.0,34,M,2.0,138478.71,6.0,9.0,34
18138,5776681,14.0,168.0,66,F,2.0,63353.28,1.0,5.0,none
18139,8366652,14.0,175.0,68,F,3.0,515380.21,2.0,5.0,none
18140,1715842,16.0,193.0,69,F,3.0,25700.089999999997,0.0,3.0,none
18141,965865,10.0,121.0,30,F,2.0,54212.119999999995,2.0,5.0,30
18142,2010054,10.0,121.0,70,M,2.0,69902.41,6.0,9.0,none
18143,596483,5.0,70.0,32,U,2.0,27352.909999999996,1.0,6.0,32
18144,3370820,9.0,109.0,38,M,2.0,30423.46,1.0,4.0,none
18145,5132311,31.0,379.0,69,M,2.0,215986.39,3.0,6.0,none
18146,6432920,25.0,311.0,65,F,2.0,119802.72,4.0,7.0,none
18147,8488343,13.0,163.0,67,M,2.0,84897.88,2.0,6.0,none
18148,6875095,15.0,189.0,55,M,2.0,935151.0,5.0,8.0,55
18149,7741281,12.0,147.0,62,F,2.0,104741.21,2.0,5.0,62
18150,8893526,27.0,330.0,49,F,2.0,55222.02,0.0,3.0,49
18151,9599611,17.0,208.0,68,M,4.0,482075.8,6.0,9.0,none
18152,530914,14.0,178.0,35,M,3.0,67759.79000000001,6.0,9.0,35
18153,7419949,14.0,178.0,28,F,2.0,105150.75,3.0,6.0,28
18154,9839451,8.0,98.0,39,U,2.0,76559.39,1.0,4.0,none
18155,8795052,13.0,159.0,56,M,4.0,495632.63,6.0,9.0,56
18156,1529419,4.0,56.0,34,U,2.0,96304.77,6.0,9.0,34
18157,9523552,14.0,175.0,42,M,2.0,28650.57,6.0,9.0,none
18158,7091680,7.0,88.0,28,U,2.0,97119.07,3.0,6.0,28
18159,6966261,4.0,56.0,19,U,2.0,25146.4,6.0,9.0,none
18160,1604587,15.0,189.0,39,F,2.0,90928.21,0.0,3.0,none
18161,6350886,6.0,73.0,29,U,3.0,404839.69,4.0,7.0,29
18162,2764821,13.0,165.0,31,F,3.0,50716.86,3.0,6.0,31
18163,9585944,13.0,166.0,31,F,3.0,32257.799999999996,6.0,9.0,31
18164,5446017,8.0,98.0,25,U,2.0,26065.05,1.0,4.0,25
18165,852877,9.0,108.0,37,M,2.0,53044.09,3.0,6.0,none
18166,1599177,6.0,74.0,56,M,2.0,942700.99,5.0,9.0,56
18167,3279139,7.0,94.0,57,U,2.0,43103.2,1.0,4.0,57
18168,1036396,6.0,76.0,71,U,2.0,208023.71999999997,1.0,4.0,none
18169,3398348,30.0,369.0,59,U,3.0,42627.36,2.0,5.0,59
18170,722950,6.0,73.0,24,U,3.0,119711.47,6.0,9.0,24
18171,4208340,28.0,346.0,55,M,3.0,725856.7300000001,4.0,7.0,55
18172,359374,8.0,106.0,55,F,2.0,58584.74,2.0,5.0,55
18173,7136607,12.0,145.0,75,M,2.0,121997.38,5.0,8.0,none
18174,7885933,27.0,327.0,62,M,2.0,101669.82,6.0,9.0,62
18175,5231420,6.0,74.0,30,M,3.0,45564.85,1.0,4.0,30
18176,7760221,28.0,344.0,60,F,2.0,173795.86,1.0,4.0,60
18177,9689015,16.0,192.0,35,F,2.0,40856.63,1.0,4.0,35
18178,5995901,14.0,178.0,48,F,2.0,25380.46,0.0,3.0,none
18179,4046178,15.0,191.0,60,F,2.0,59035.23,3.0,6.0,60
18180,6162431,12.0,146.0,44,M,2.0,47199.82,6.0,9.0,44
18181,4475862,10.0,126.0,53,M,2.0,212291.17,5.0,8.0,53
18182,5053245,9.0,114.0,65,F,2.0,89980.58,6.0,9.0,none
18183,9289457,8.0,107.0,22,U,2.0,28438.23,0.0,3.0,none
18184,8300568,23.0,287.0,38,M,3.0,172868.09999999998,6.0,9.0,none
18185,4752728,23.0,277.0,75,F,2.0,41289.8,0.0,3.0,none
18186,1774938,20.0,241.0,55,U,3.0,64329.18,5.0,8.0,55
18187,2010561,19.0,239.0,39,M,2.0,56695.63,3.0,6.0,none
18188,3341851,19.0,238.0,55,F,3.0,33829.31,1.0,4.0,55
18189,8241291,10.0,121.0,33,F,2.0,91149.28,2.0,5.0,33
18190,2814263,6.0,77.0,30,U,2.0,79665.68,6.0,9.0,30
18191,643419,12.0,150.0,34,M,2.0,241097.40999999997,2.0,5.0,34
18192,6798836,3.0,36.0,22,F,2.0,26004.289999999997,2.0,5.0,none
18193,8524876,26.0,323.0,47,F,3.0,75393.33,6.0,9.0,none
18194,4308319,5.0,70.0,28,U,2.0,33225.61,6.0,9.0,28
18195,3174171,7.0,85.0,22,U,2.0,33241.399999999994,4.0,7.0,none
18196,253049,7.0,91.0,60,U,2.0,823462.5900000001,0.0,3.0,60
18197,8131034,6.0,83.0,42,U,2.0,126745.42,2.0,5.0,none
18198,1524280,14.0,175.0,60,F,2.0,119189.73,0.0,3.0,60
18199,8834933,6.0,81.0,33,U,2.0,32103.82,6.0,9.0,33
18200,3160380,29.0,349.0,64,M,2.0,1504459.2999999998,3.0,6.0,none
18201,798716,6.0,79.0,56,U,2.0,227044.24,5.0,8.0,56
18202,7221834,4.0,57.0,57,U,2.0,103526.97,5.0,8.0,57
18203,3432043,9.0,109.0,37,M,2.0,244709.87,4.0,7.0,none
18204,3875205,12.0,144.0,46,F,2.0,100433.41,3.0,6.0,46
18205,6097581,15.0,189.0,57,M,2.0,104702.96,0.0,3.0,57
18206,8465302,16.0,192.0,66,M,4.0,760391.91,6.0,9.0,none
18207,3868422,4.0,55.0,39,U,2.0,25766.03,4.0,7.0,none
18208,3232,9.0,116.0,52,F,2.0,45617.96,3.0,6.0,52
18209,9904011,5.0,64.0,33,U,5.0,117596.54,6.0,9.0,33
18210,1087096,5.0,70.0,28,U,2.0,33108.85,3.0,6.0,28
18211,1613567,7.0,86.0,37,U,3.0,175836.96999999997,4.0,7.0,none
18212,8320141,4.0,54.0,48,U,2.0,23799.49,4.0,7.0,none
18213,2838613,5.0,71.0,57,U,2.0,36571.73,0.0,3.0,57
18214,3008621,5.0,71.0,66,U,2.0,29320.159999999996,2.0,5.0,none
18215,4244266,4.0,58.0,19,U,2.0,27904.47,1.0,4.0,none
18216,161127,14.0,173.0,48,F,2.0,242884.31,1.0,4.0,none
18217,1171272,9.0,115.0,45,F,2.0,90958.37,6.0,9.0,45
18218,2150129,14.0,178.0,66,M,3.0,419852.21,2.0,5.0,none
18219,2785779,6.0,74.0,29,U,2.0,53189.97,4.0,7.0,29
18220,5318633,8.0,96.0,57,F,2.0,226577.61,2.0,5.0,57
18221,2606074,28.0,347.0,48,F,3.0,162012.84000000003,1.0,4.0,none
18222,3855695,9.0,115.0,42,M,2.0,25106.589999999997,4.0,7.0,none
18223,7902372,7.0,91.0,63,U,2.0,230185.46999999997,3.0,6.0,63
18224,7644619,12.0,147.0,32,F,2.0,65146.17,0.0,3.0,32
18225,7813940,4.0,58.0,48,U,2.0,46313.98,3.0,6.0,none
18226,2336280,6.0,83.0,46,U,3.0,43869.53999999999,0.0,3.0,46
18227,6328652,15.0,190.0,52,M,2.0,30682.65,0.0,3.0,52
18228,3175143,17.0,206.0,42,M,4.0,269749.39,5.0,8.0,none
18229,549038,6.0,73.0,31,U,2.0,29536.909999999996,6.0,9.0,31
18230,6482562,11.0,132.0,62,F,2.0,69142.91,4.0,7.0,62
18231,6230140,13.0,167.0,37,F,2.0,32970.58,0.0,3.0,none
18232,8008043,12.0,144.0,65,M,2.0,113928.68,2.0,5.0,none
18233,8154663,4.0,57.0,73,F,2.0,58106.41,5.0,9.0,none
18234,5361794,9.0,108.0,86,F,3.0,674530.92,4.0,7.0,none
18235,2941743,6.0,80.0,27,U,2.0,33605.09,0.0,3.0,27
18236,4471192,13.0,166.0,66,M,2.0,52441.36,3.0,6.0,none
18237,7381328,22.0,271.0,46,U,3.0,101717.39,1.0,4.0,46
18238,4400980,22.0,266.0,59,M,3.0,553123.5900000001,0.0,3.0,59
18239,9267164,21.0,252.0,54,M,2.0,131480.03999999998,1.0,4.0,54
18240,7215502,18.0,223.0,47,F,2.0,31013.64,1.0,4.0,none
18241,1333457,18.0,216.0,57,F,2.0,40546.22,6.0,9.0,57
18242,6825149,5.0,70.0,63,U,2.0,120046.39,6.0,9.0,63
18243,4234977,5.0,68.0,30,F,2.0,33688.899999999994,3.0,6.0,30
18244,6924555,6.0,83.0,64,U,2.0,119477.49,1.0,4.0,none
18245,2223546,6.0,81.0,31,U,3.0,50874.6,2.0,5.0,31
18246,8902017,5.0,65.0,66,M,2.0,38246.61,6.0,9.0,none
18247,7550463,16.0,195.0,52,F,5.0,139050.27000000002,3.0,6.0,52
18248,3598849,13.0,159.0,77,M,2.0,94045.42,5.0,8.0,none
18249,7705474,11.0,141.0,38,F,2.0,38594.56,1.0,4.0,none
18250,4617382,7.0,90.0,33,U,2.0,37383.82,1.0,4.0,33
18251,8969133,6.0,83.0,59,F,4.0,238667.01,5.0,8.0,59
18252,1082499,12.0,151.0,26,F,2.0,64245.0,0.0,3.0,26
18253,9103724,7.0,94.0,58,U,2.0,132386.99,3.0,6.0,58
18254,5175035,4.0,59.0,29,U,2.0,43049.31,3.0,6.0,29
18255,2327485,9.0,110.0,53,M,2.0,33397.46,6.0,9.0,53
18256,203427,19.0,231.0,85,M,2.0,96027.49,6.0,9.0,none
18257,7634807,6.0,83.0,38,U,2.0,43243.78,3.0,6.0,none
18258,1533449,8.0,96.0,67,U,2.0,33390.34,1.0,4.0,none
18259,584202,14.0,179.0,34,M,2.0,92799.52,3.0,6.0,34
18260,7541570,8.0,102.0,30,U,2.0,41268.06,2.0,5.0,30
18261,7506521,15.0,183.0,44,F,2.0,31148.949999999997,0.0,3.0,44
18262,3957748,15.0,181.0,75,M,2.0,185963.15,4.0,7.0,none
18263,5255453,6.0,80.0,62,U,2.0,374414.48,0.0,3.0,62
18264,9641585,8.0,107.0,36,M,2.0,29242.93,2.0,5.0,none
18265,201394,21.0,260.0,25,F,4.0,59256.04,4.0,7.0,25
18266,552898,14.0,178.0,30,F,2.0,56061.119999999995,0.0,3.0,30
18267,6529844,18.0,221.0,58,F,2.0,535567.27,0.0,3.0,58
18268,2994114,8.0,96.0,47,U,2.0,42139.3,1.0,4.0,none
18269,4772911,6.0,72.0,60,U,2.0,55212.78999999999,1.0,4.0,60
18270,9215453,14.0,171.0,69,M,3.0,704549.29,5.0,8.0,none
18271,393252,16.0,198.0,36,M,3.0,192107.81,5.0,8.0,none
18272,2988219,8.0,97.0,41,U,2.0,59915.03,1.0,4.0,none
18273,9841100,15.0,183.0,34,M,4.0,126468.14,6.0,9.0,34
18274,4703000,4.0,59.0,24,U,3.0,51610.759999999995,1.0,5.0,24
18275,1345292,7.0,92.0,44,U,2.0,62262.23,0.0,3.0,44
18276,5286628,15.0,190.0,50,U,2.0,160193.24,6.0,9.0,50
18277,2444894,5.0,70.0,25,U,2.0,39665.06,0.0,3.0,25
18278,6400977,9.0,109.0,43,M,2.0,71489.32,4.0,7.0,none
18279,2242363,13.0,167.0,31,M,2.0,41224.33,0.0,3.0,31
18280,1678508,8.0,107.0,30,M,2.0,44002.49,1.0,4.0,30
18281,5520970,14.0,178.0,39,F,2.0,85466.07,1.0,4.0,none
18282,1622083,16.0,197.0,41,M,2.0,29558.08,5.0,8.0,none
18283,6421913,5.0,71.0,30,U,2.0,51148.53999999999,1.0,4.0,30
18284,2103635,5.0,69.0,25,U,2.0,40227.58,0.0,3.0,25
18285,9853868,4.0,58.0,71,F,2.0,44088.509999999995,4.0,7.0,none
18286,4202815,4.0,52.0,22,U,4.0,108977.36,6.0,9.0,none
18287,170383,6.0,77.0,26,U,3.0,37245.02,3.0,6.0,26
18288,3518501,14.0,176.0,53,M,2.0,71101.14,1.0,4.0,53
18289,9106010,11.0,137.0,58,F,3.0,33115.06,4.0,7.0,58
18290,6391371,15.0,191.0,58,F,2.0,85295.54999999999,0.0,3.0,58
18291,6805903,6.0,72.0,31,U,2.0,27381.609999999997,2.0,5.0,31
18292,9466891,6.0,80.0,47,U,3.0,37755.009999999995,6.0,9.0,none
18293,2028340,23.0,276.0,48,F,2.0,59526.41,4.0,7.0,none
18294,5314074,21.0,263.0,21,M,3.0,104270.43,6.0,9.0,none
18295,4482250,18.0,218.0,43,F,3.0,85279.28,3.0,6.0,none
18296,8833500,21.0,255.0,42,F,2.0,296882.54,6.0,9.0,none
18297,2572316,17.0,212.0,58,M,4.0,626956.8,5.0,8.0,58
18298,1766394,17.0,209.0,63,F,2.0,43470.08,4.0,7.0,63
18299,9871658,21.0,262.0,44,F,2.0,721970.4,1.0,4.0,44
18300,8969101,27.0,324.0,66,M,2.0,71454.36,5.0,8.0,none
18301,3612014,8.0,107.0,50,M,2.0,65736.79999999999,2.0,5.0,50
18302,1466000,7.0,88.0,46,U,2.0,38744.0,0.0,3.0,46
18303,319807,6.0,82.0,56,U,2.0,29002.359999999997,5.0,8.0,56
18304,7239256,13.0,160.0,45,F,2.0,66024.18,5.0,8.0,45
18305,6951341,5.0,66.0,22,U,2.0,45034.649999999994,6.0,9.0,none
18306,465982,15.0,181.0,45,M,2.0,53065.75,5.0,8.0,45
18307,9189058,9.0,114.0,63,F,2.0,99764.16,2.0,5.0,63
18308,9650790,8.0,102.0,61,U,2.0,34946.27,1.0,4.0,61
18309,1284080,5.0,69.0,72,U,2.0,121529.4,2.0,5.0,none
18310,8220893,14.0,169.0,49,M,2.0,42100.57,6.0,9.0,49
18311,4069070,6.0,81.0,32,U,2.0,59916.619999999995,0.0,3.0,32
18312,1936,5.0,63.0,26,M,2.0,52447.899999999994,6.0,9.0,26
18313,5184711,16.0,193.0,38,M,2.0,168850.03999999998,3.0,6.0,none
18314,1390367,6.0,74.0,24,U,2.0,78061.98999999999,4.0,7.0,24
18315,89052,15.0,186.0,49,M,2.0,43000.55,0.0,3.0,49
18316,924425,5.0,69.0,56,U,2.0,36137.88,0.0,3.0,56
18317,3039602,15.0,189.0,46,F,2.0,26402.18,0.0,3.0,46
18318,4446011,5.0,61.0,61,F,2.0,33673.83,1.0,4.0,61
18319,2062413,4.0,59.0,24,U,2.0,33633.81,0.0,3.0,24
18320,5077348,11.0,136.0,47,F,2.0,96858.37,2.0,5.0,none
18321,3097679,28.0,347.0,71,F,2.0,112687.66,6.0,9.0,none
18322,8006148,13.0,158.0,39,F,2.0,42803.77,0.0,3.0,none
18323,1694871,8.0,97.0,56,U,2.0,29901.83,1.0,4.0,56
18324,2307728,13.0,160.0,44,M,3.0,169796.46999999997,0.0,3.0,44
18325,956435,13.0,160.0,54,M,2.0,102044.64,5.0,8.0,54
18326,113597,9.0,109.0,31,F,2.0,90741.84,6.0,9.0,31
18327,551983,9.0,114.0,59,F,2.0,169043.47999999998,0.0,3.0,59
18328,4276315,8.0,97.0,54,U,2.0,302606.95,6.0,9.0,54
18329,6394395,6.0,75.0,29,U,2.0,640855.88,6.0,9.0,29
18330,1126310,8.0,96.0,31,U,2.0,38284.56,0.0,3.0,31
18331,3250807,6.0,78.0,27,U,2.0,26852.6,1.0,4.0,27
18332,969174,13.0,158.0,59,F,2.0,33041.31,4.0,7.0,59
18333,9725581,4.0,56.0,24,U,2.0,45894.97,3.0,6.0,24
18334,4231775,5.0,65.0,24,U,2.0,58997.59,3.0,6.0,24
18335,4968581,5.0,60.0,32,F,2.0,45280.869999999995,0.0,3.0,32
18336,7590829,10.0,126.0,67,M,3.0,551246.9800000001,6.0,9.0,none
18337,5723120,5.0,67.0,32,F,2.0,30402.31,6.0,9.0,32
18338,5162796,10.0,130.0,24,M,3.0,53261.55,3.0,6.0,24
18339,1947956,22.0,271.0,43,U,3.0,1820906.65,6.0,9.0,none
18340,3019916,17.0,205.0,67,M,2.0,245359.39,1.0,4.0,none
18341,4315722,26.0,320.0,64,F,2.0,66232.84,5.0,8.0,none
18342,7207515,6.0,83.0,33,U,2.0,59661.32,0.0,3.0,33
18343,760554,10.0,121.0,34,M,3.0,133498.32,4.0,7.0,34
18344,8696517,7.0,95.0,64,U,2.0,32382.92,2.0,5.0,none
18345,4176656,4.0,59.0,50,U,4.0,64075.8,4.0,7.0,50
18346,4183269,23.0,284.0,50,M,2.0,68652.03,0.0,3.0,50
18347,6199279,23.0,277.0,76,F,2.0,173587.45,2.0,5.0,none
18348,6650440,21.0,254.0,52,M,3.0,81010.37,3.0,6.0,52
18349,3983119,17.0,215.0,72,M,3.0,139001.32,1.0,4.0,none
18350,3418053,17.0,214.0,60,M,2.0,88621.62,6.0,9.0,60
18351,8027229,5.0,70.0,34,F,2.0,29630.18,0.0,3.0,34
18352,9752962,18.0,222.0,57,F,2.0,82326.13,5.0,8.0,57
18353,2465411,5.0,71.0,27,U,2.0,31486.97,6.0,9.0,27
18354,5023867,18.0,227.0,73,F,2.0,76883.12,4.0,7.0,none
18355,4750401,16.0,193.0,48,F,2.0,184759.95,3.0,6.0,none
18356,8530901,9.0,119.0,54,F,2.0,81389.98999999999,2.0,5.0,54
18357,5742800,7.0,91.0,27,U,2.0,41450.98,2.0,5.0,27
18358,6729737,16.0,193.0,30,M,2.0,86197.43,2.0,5.0,30
18359,5133374,8.0,97.0,34,U,2.0,29253.51,2.0,6.0,34
18360,8253552,6.0,82.0,42,U,2.0,28045.96,1.0,4.0,none
18361,5783371,15.0,182.0,58,F,2.0,500995.77,6.0,9.0,58
18362,7721395,7.0,86.0,63,M,2.0,493986.38,6.0,9.0,63
18363,4800593,13.0,165.0,64,M,3.0,38817.23,6.0,9.0,none
18364,6849764,17.0,211.0,43,F,2.0,89356.01,4.0,7.0,none
18365,1486086,12.0,144.0,52,F,2.0,28768.67,4.0,8.0,52
18366,6986382,15.0,180.0,53,M,2.0,286973.39999999997,2.0,5.0,53
18367,5883378,33.0,406.0,64,F,2.0,23815.57,1.0,4.0,none
18368,1805764,14.0,174.0,20,U,2.0,25446.46,2.0,5.0,none
18369,3907538,28.0,340.0,66,M,2.0,117512.3,6.0,9.0,none
18370,5883791,5.0,60.0,61,U,2.0,32517.949999999997,1.0,4.0,61
18371,3960029,8.0,107.0,33,M,2.0,82314.54999999999,5.0,8.0,33
18372,5273168,14.0,177.0,69,F,2.0,64492.2,3.0,6.0,none
18373,549987,7.0,93.0,52,U,2.0,731825.3200000001,6.0,9.0,52
18374,4097289,34.0,414.0,76,M,3.0,555496.0700000001,6.0,9.0,none
18375,7000312,26.0,315.0,22,M,2.0,40760.58,5.0,8.0,none
18376,6583985,27.0,333.0,66,M,3.0,172934.40000000002,5.0,8.0,none
18377,4378882,7.0,86.0,32,U,3.0,102462.07,6.0,9.0,32
18378,9682469,4.0,50.0,22,U,2.0,26715.58,6.0,9.0,none
18379,624085,12.0,145.0,61,M,2.0,75152.22,3.0,6.0,61
18380,6078015,15.0,181.0,77,M,2.0,43703.05,5.0,8.0,none
18381,5729005,6.0,83.0,55,U,2.0,49908.41,6.0,9.0,55
18382,9825833,9.0,111.0,58,M,2.0,66201.75,3.0,7.0,58
18383,1576746,7.0,95.0,39,U,2.0,86373.16,0.0,3.0,none
18384,2223269,5.0,70.0,30,U,2.0,58114.16,1.0,4.0,30
18385,8743022,8.0,96.0,46,U,2.0,48153.81,6.0,9.0,46
18386,2459169,15.0,184.0,61,F,2.0,154249.56,0.0,3.0,61
18387,2247921,6.0,83.0,71,U,2.0,36939.05,0.0,3.0,none
18388,1895406,14.0,178.0,53,F,2.0,25042.96,0.0,3.0,53
18389,6857321,28.0,341.0,68,F,2.0,121924.6,2.0,5.0,none
18390,7579546,5.0,60.0,44,U,2.0,188389.63,6.0,9.0,44
18391,1484808,24.0,289.0,44,F,2.0,63632.11,6.0,9.0,44
18392,118415,29.0,354.0,56,M,3.0,607775.8200000001,2.0,5.0,56
18393,6808836,21.0,263.0,57,F,3.0,145531.9,6.0,9.0,57
18394,6783693,21.0,262.0,52,F,2.0,181978.57,2.0,5.0,52
18395,7418208,21.0,253.0,53,M,2.0,174420.33000000002,4.0,7.0,53
18396,2429252,20.0,250.0,38,F,2.0,195091.9,1.0,4.0,none
18397,1018270,20.0,243.0,50,U,3.0,214009.5,2.0,5.0,50
18398,9283472,19.0,230.0,56,F,2.0,150390.96,6.0,9.0,56
18399,5479065,8.0,96.0,21,U,2.0,62494.17,0.0,3.0,none
18400,9310803,11.0,142.0,53,F,2.0,47870.759999999995,0.0,3.0,53
18401,1444905,5.0,69.0,66,U,2.0,87440.6,5.0,8.0,none
18402,1195541,7.0,88.0,29,U,3.0,57505.73,2.0,5.0,29
18403,3476871,11.0,140.0,51,M,2.0,89363.74,2.0,5.0,51
18404,6230768,12.0,145.0,41,M,2.0,29720.46,0.0,3.0,none
18405,7181531,15.0,183.0,57,F,2.0,202559.45,1.0,4.0,57
18406,3971814,5.0,71.0,55,U,2.0,35560.57,1.0,4.0,55
18407,7665323,4.0,59.0,24,U,3.0,39257.86,3.0,6.0,24
18408,1866169,13.0,157.0,50,U,2.0,309606.33999999997,6.0,9.0,50
18409,6898781,13.0,167.0,37,F,2.0,68594.04000000001,2.0,5.0,none
18410,2221946,9.0,110.0,32,M,3.0,73506.35,4.0,7.0,32
18411,1430088,5.0,68.0,56,U,2.0,37688.42,6.0,9.0,56
